year,title,filepath,period
1975,"Give 'em Hell, Harry!",data/mp_med/1975_give_em_hell_harry.jpg,1975-1979
1975,The Stepford Wives,data/mp_med/1975_the_stepford_wives.jpg,1975-1979
1975,Hard Times,data/mp_med/1975_hard_times.jpg,1975-1979
1975,Rooster Cogburn,data/mp_med/1975_rooster_cogburn.jpg,1975-1979
1975,Death Race 2000,data/mp_med/1975_death_race_.jpg,1975-1979
1975,A Boy and His Dog,data/mp_med/1975_a_boy_and_his_dog.jpg,1975-1979
1975,Mahogany,data/mp_med/1975_mahogany.jpg,1975-1979
1975,"Farewell, My Lovely",data/mp_med/1975_farewell_my_lovely.jpg,1975-1979
1975,Bug,data/mp_med/1975_bug.jpg,1975-1979
1975,At Long Last Love,data/mp_med/1975_at_long_last_love.jpg,1975-1979
1975,Framed,data/mp_med/1975_framed.jpg,1975-1979
1975,Sharks' Treasure,data/mp_med/1975_sharks_treasure.jpg,1975-1979
1975,The Giant Spider Invasion,data/mp_med/1975_the_giant_spider_invasion.jpg,1975-1979
1975,Maggie's Stiletto Sisters,data/mp_med/1975_maggies_stiletto_sisters.jpg,1975-1979
1975,Robin Trower at Winterland 1975,data/mp_med/1975_robin_trower_at_winterland_.jpg,1975-1979
1975,The Lost Ones,data/mp_med/1975_the_lost_ones.jpg,1975-1979
1975,Survival,data/mp_med/1975_survival.jpg,1975-1979
1975,RAH!,data/mp_med/1975_rah.jpg,1975-1979
1975,The Intruder,data/mp_med/1975_the_intruder.jpg,1975-1979
1975,"Bad, Black & Beautiful",data/mp_med/1975_bad_black__beautiful.jpg,1975-1979
1975,Jackpot,data/mp_med/1975_jackpot.jpg,1975-1979
1975,Alias Big Cherry,data/mp_med/1975_alias_big_cherry.jpg,1975-1979
1975,Somebody Moved My Mountain,data/mp_med/1975_somebody_moved_my_mountain.jpg,1975-1979
1975,White Heart,data/mp_med/1975_white_heart.jpg,1975-1979
1975,Charlie Rich: The Silver Fox in Concert,data/mp_med/1975_charlie_rich_the_silver_fox_in_concert.jpg,1975-1979
1975,Prelude to Happiness,data/mp_med/1975_prelude_to_happiness.jpg,1975-1979
1975,The Hitman,data/mp_med/1975_the_hitman.jpg,1975-1979
1975,Origin of Thoughts,data/mp_med/1975_origin_of_thoughts.jpg,1975-1979
1975,Soup & Tart,data/mp_med/1975_soup__tart.jpg,1975-1979
1975,Sasqua,data/mp_med/1975_sasqua.jpg,1975-1979
1975,The Noah,data/mp_med/1975_the_noah.jpg,1975-1979
1975,Two Tons of Turquoise to Taos Tonight,data/mp_med/1975_two_tons_of_turquoise_to_taos_tonight.jpg,1975-1979
1975,The Grizzly & the Treasure,data/mp_med/1975_the_grizzly__the_treasure.jpg,1975-1979
1975,Sons of Sassoun,data/mp_med/1975_sons_of_sassoun.jpg,1975-1979
1975,That Girl from Boston,data/mp_med/1975_that_girl_from_boston.jpg,1975-1979
1975,A Woman for All Men,data/mp_med/1975_a_woman_for_all_men.jpg,1975-1979
1975,Fortress in the Sun,data/mp_med/1975_fortress_in_the_sun.jpg,1975-1979
1975,Trucker's Woman,data/mp_med/1975_truckers_woman.jpg,1975-1979
1975,Saturday Night at the Baths,data/mp_med/1975_saturday_night_at_the_baths.jpg,1975-1979
1975,Pick-up,data/mp_med/1975_pickup.jpg,1975-1979
1975,Tubby the Tuba,data/mp_med/1975_tubby_the_tuba.jpg,1975-1979
1975,The Blazer Girls,data/mp_med/1975_the_blazer_girls.jpg,1975-1979
1975,The Devil's Cleavage,data/mp_med/1975_the_devils_cleavage.jpg,1975-1979
1975,Keep Off My Grass!,data/mp_med/1975_keep_off_my_grass.jpg,1975-1979
1975,God's Bloody Acre,data/mp_med/1975_gods_bloody_acre.jpg,1975-1979
1975,The Night They Robbed Big Bertha's,data/mp_med/1975_the_night_they_robbed_big_berthas.jpg,1975-1979
1975,Teenage Seductress,data/mp_med/1975_teenage_seductress.jpg,1975-1979
1975,Have a Nice Weekend,data/mp_med/1975_have_a_nice_weekend.jpg,1975-1979
1975,Walt Disney's Cartoon Carousel,data/mp_med/1975_walt_disneys_cartoon_carousel.jpg,1975-1979
1975,Rime of the Ancient Mariner,data/mp_med/1975_rime_of_the_ancient_mariner.jpg,1975-1979
1976,Rocky,data/mp_med/1976_rocky.jpg,1975-1979
1976,A Star Is Born,data/mp_med/1976_a_star_is_born.jpg,1975-1979
1976,All the President's Men,data/mp_med/1976_all_the_presidents_men.jpg,1975-1979
1976,King Kong,data/mp_med/1976_king_kong.jpg,1975-1979
1976,The Enforcer,data/mp_med/1976_the_enforcer.jpg,1975-1979
1976,The Bad News Bears,data/mp_med/1976_the_bad_news_bears.jpg,1975-1979
1976,Silent Movie,data/mp_med/1976_silent_movie.jpg,1975-1979
1976,The Pink Panther Strikes Again,data/mp_med/1976_the_pink_panther_strikes_again.jpg,1975-1979
1976,Carrie,data/mp_med/1976_carrie.jpg,1975-1979
1976,The Outlaw Josey Wales,data/mp_med/1976_the_outlaw_josey_wales.jpg,1975-1979
1976,Taxi Driver,data/mp_med/1976_taxi_driver.jpg,1975-1979
1976,Freaky Friday,data/mp_med/1976_freaky_friday.jpg,1975-1979
1976,Logan's Run,data/mp_med/1976_logans_run.jpg,1975-1979
1976,Marathon Man,data/mp_med/1976_marathon_man.jpg,1975-1979
1976,"Mother, Jugs & Speed",data/mp_med/1976_mother_jugs__speed.jpg,1975-1979
1976,Across the Great Divide,data/mp_med/1976_across_the_great_divide.jpg,1975-1979
1976,The Pom Pom Girls,data/mp_med/1976_the_pom_pom_girls.jpg,1975-1979
1976,The Missouri Breaks,data/mp_med/1976_the_missouri_breaks.jpg,1975-1979
1976,Gator,data/mp_med/1976_gator.jpg,1975-1979
1976,Robin and Marian,data/mp_med/1976_robin_and_marian.jpg,1975-1979
1976,Lipstick,data/mp_med/1976_lipstick.jpg,1975-1979
1976,The Omen,data/mp_med/1976_the_omen.jpg,1975-1979
1976,Sparkle,data/mp_med/1976_sparkle.jpg,1975-1979
1976,The Big Bus,data/mp_med/1976_the_big_bus.jpg,1975-1979
1976,Cannonball!,data/mp_med/1976_cannonball.jpg,1975-1979
1976,The Tenant,data/mp_med/1976_the_tenant.jpg,1975-1979
1976,The Last Tycoon,data/mp_med/1976_the_last_tycoon.jpg,1975-1979
1976,Obsession,data/mp_med/1976_obsession.jpg,1975-1979
1976,The Blue Bird,data/mp_med/1976_the_blue_bird.jpg,1975-1979
1976,"Please, Don't Bury Me Alive!",data/mp_med/1976_please_dont_bury_me_alive.jpg,1975-1979
1976,Mouches Volantes,data/mp_med/1976_mouches_volantes.jpg,1975-1979
1976,Flabbergast,data/mp_med/1976_flabbergast.jpg,1975-1979
1976,Brown Shoes Don't Make It,data/mp_med/1976_brown_shoes_dont_make_it.jpg,1975-1979
1976,Bike Fever,data/mp_med/1976_bike_fever.jpg,1975-1979
1976,Things to Come,data/mp_med/1976_things_to_come.jpg,1975-1979
1976,The Animal,data/mp_med/1976_the_animal.jpg,1975-1979
1976,The Astrologer,data/mp_med/1976_the_astrologer.jpg,1975-1979
1976,Held for Ransom,data/mp_med/1976_held_for_ransom.jpg,1975-1979
1976,69 Minutes,data/mp_med/1976__minutes.jpg,1975-1979
1976,The Strangers,data/mp_med/1976_the_strangers.jpg,1975-1979
1976,Step Over the Edge,data/mp_med/1976_step_over_the_edge.jpg,1975-1979
1976,Westside Special Olympics (WSO) Games,data/mp_med/1976_westside_special_olympics_wso_games.jpg,1975-1979
1976,Bad Barbara,data/mp_med/1976_bad_barbara.jpg,1975-1979
1976,Southern Double Cross,data/mp_med/1976_southern_double_cross.jpg,1975-1979
1976,Redneck Miller,data/mp_med/1976_redneck_miller.jpg,1975-1979
1976,The Legend of Jedediah Carver,data/mp_med/1976_the_legend_of_jedediah_carver.jpg,1975-1979
1976,C.B. Hustlers,data/mp_med/1976_cb_hustlers.jpg,1975-1979
1976,The Captive: The Longest Drive 2,data/mp_med/1976_the_captive_the_longest_drive_.jpg,1975-1979
1976,Elmer,data/mp_med/1976_elmer.jpg,1975-1979
1976,The Wackiest Wagon Train in the West,data/mp_med/1976_the_wackiest_wagon_train_in_the_west.jpg,1975-1979
1976,Crypt of Dark Secrets,data/mp_med/1976_crypt_of_dark_secrets.jpg,1975-1979
1976,Misty,data/mp_med/1976_misty.jpg,1975-1979
1976,The Grim Reaper,data/mp_med/1976_the_grim_reaper.jpg,1975-1979
1976,Dark Sunday,data/mp_med/1976_dark_sunday.jpg,1975-1979
1976,Blood Voyage,data/mp_med/1976_blood_voyage.jpg,1975-1979
1976,Uncle Tom's Cabin,data/mp_med/1976_uncle_toms_cabin.jpg,1975-1979
1976,Racing Colors,data/mp_med/1976_racing_colors.jpg,1975-1979
1976,A Stranger in My Forest,data/mp_med/1976_a_stranger_in_my_forest.jpg,1975-1979
1976,Panama Red,data/mp_med/1976_panama_red.jpg,1975-1979
1976,The Last Affair,data/mp_med/1976_the_last_affair.jpg,1975-1979
1976,Angry Joe Bass,data/mp_med/1976_angry_joe_bass.jpg,1975-1979
1976,King Kung Fu,data/mp_med/1976_king_kung_fu.jpg,1975-1979
1976,Doc Hooker's Bunch,data/mp_med/1976_doc_hookers_bunch.jpg,1975-1979
1976,Everybody Rides the Carousel,data/mp_med/1976_everybody_rides_the_carousel.jpg,1975-1979
1976,Donald Duck's Fun Festival,data/mp_med/1976_donald_ducks_fun_festival.jpg,1975-1979
1976,Kill Alex Kill,data/mp_med/1976_kill_alex_kill.jpg,1975-1979
1977,Star Wars: Episode IV - A New Hope,data/mp_med/1977_star_wars_episode_iv__a_new_hope.jpg,1975-1979
1977,Close Encounters of the Third Kind,data/mp_med/1977_close_encounters_of_the_third_kind.jpg,1975-1979
1977,Smokey and the Bandit,data/mp_med/1977_smokey_and_the_bandit.jpg,1975-1979
1977,The Goodbye Girl,data/mp_med/1977_the_goodbye_girl.jpg,1975-1979
1977,Saturday Night Fever,data/mp_med/1977_saturday_night_fever.jpg,1975-1979
1977,The Rescuers,data/mp_med/1977_the_rescuers.jpg,1975-1979
1977,A Bridge Too Far,data/mp_med/1977_a_bridge_too_far.jpg,1975-1979
1977,"Oh, God!",data/mp_med/1977_oh_god.jpg,1975-1979
1977,Pete's Dragon,data/mp_med/1977_petes_dragon.jpg,1975-1979
1977,Annie Hall,data/mp_med/1977_annie_hall.jpg,1975-1979
1977,Semi-Tough,data/mp_med/1977_semitough.jpg,1975-1979
1977,The Gauntlet,data/mp_med/1977_the_gauntlet.jpg,1975-1979
1977,The Turning Point,data/mp_med/1977_the_turning_point.jpg,1975-1979
1977,Heroes,data/mp_med/1977_heroes.jpg,1975-1979
1977,High Anxiety,data/mp_med/1977_high_anxiety.jpg,1975-1979
1977,Exorcist II: The Heretic,data/mp_med/1977_exorcist_ii_the_heretic.jpg,1975-1979
1977,Airport '77,data/mp_med/1977_airport_.jpg,1975-1979
1977,Slap Shot,data/mp_med/1977_slap_shot.jpg,1975-1979
1977,The Hills Have Eyes,data/mp_med/1977_the_hills_have_eyes.jpg,1975-1979
1977,The Other Side of Midnight,data/mp_med/1977_the_other_side_of_midnight.jpg,1975-1979
1977,For the Love of Benji,data/mp_med/1977_for_the_love_of_benji.jpg,1975-1979
1977,The World's Greatest Lover,data/mp_med/1977_the_worlds_greatest_lover.jpg,1975-1979
1977,The Bad News Bears in Breaking Training,data/mp_med/1977_the_bad_news_bears_in_breaking_training.jpg,1975-1979
1977,Which Way Is Up?,data/mp_med/1977_which_way_is_up.jpg,1975-1979
1977,Kingdom of the Spiders,data/mp_med/1977_kingdom_of_the_spiders.jpg,1975-1979
1977,Looking for Mr. Goodbar,data/mp_med/1977_looking_for_mr_goodbar.jpg,1975-1979
1977,Sinbad and the Eye of the Tiger,data/mp_med/1977_sinbad_and_the_eye_of_the_tiger.jpg,1975-1979
1977,"New York, New York",data/mp_med/1977_new_york_new_york.jpg,1975-1979
1977,Black Sunday,data/mp_med/1977_black_sunday.jpg,1975-1979
1977,Sorcerer,data/mp_med/1977_sorcerer.jpg,1975-1979
1977,Bobby Deerfield,data/mp_med/1977_bobby_deerfield.jpg,1975-1979
1977,Wizards,data/mp_med/1977_wizards.jpg,1975-1979
1977,Damnation Alley,data/mp_med/1977_damnation_alley.jpg,1975-1979
1977,Islands in the Stream,data/mp_med/1977_islands_in_the_stream.jpg,1975-1979
1977,The Island of Dr. Moreau,data/mp_med/1977_the_island_of_dr_moreau.jpg,1975-1979
1977,Eraserhead,data/mp_med/1977_eraserhead.jpg,1975-1979
1977,The Deep,data/mp_med/1977_the_deep.jpg,1975-1979
1977,Thunder and Lightning,data/mp_med/1977_thunder_and_lightning.jpg,1975-1979
1977,"Race for Your Life, Charlie Brown",data/mp_med/1977_race_for_your_life_charlie_brown.jpg,1975-1979
1977,Citizens Band,data/mp_med/1977_citizens_band.jpg,1975-1979
1977,Martin,data/mp_med/1977_martin.jpg,1975-1979
1977,Who Cares?,data/mp_med/1977_who_cares.jpg,1975-1979
1977,Ride the Wind,data/mp_med/1977_ride_the_wind.jpg,1975-1979
1977,Farewell Nightmare Theatre,data/mp_med/1977_farewell_nightmare_theatre.jpg,1975-1979
1977,Running Free,data/mp_med/1977_running_free.jpg,1975-1979
1977,Sacred Ground,data/mp_med/1977_sacred_ground.jpg,1975-1979
1977,The Believer's Heaven,data/mp_med/1977_the_believers_heaven.jpg,1975-1979
1977,Godzilla,data/mp_med/1977_godzilla.jpg,1975-1979
1977,The Solid Gold Show,data/mp_med/1977_the_solid_gold_show.jpg,1975-1979
1977,Rocket to Mars,data/mp_med/1977_rocket_to_mars.jpg,1975-1979
1977,Makin' It in Hollywood,data/mp_med/1977_makin_it_in_hollywood.jpg,1975-1979
1977,Female Fever,data/mp_med/1977_female_fever.jpg,1975-1979
1977,Natas es Satan,data/mp_med/1977_natas_es_satan.jpg,1975-1979
1977,Boogievision,data/mp_med/1977_boogievision.jpg,1975-1979
1977,.357 Magnum,data/mp_med/1977__magnum.jpg,1975-1979
1977,Death Bed: The Bed That Eats,data/mp_med/1977_death_bed_the_bed_that_eats.jpg,1975-1979
1977,Cody,data/mp_med/1977_cody.jpg,1975-1979
1977,Canon Cheong-jin gongjak,data/mp_med/1977_canon_cheongjin_gongjak.jpg,1975-1979
1977,A Tale of Two Critters,data/mp_med/1977_a_tale_of_two_critters.jpg,1975-1979
1977,Summerdog,data/mp_med/1977_summerdog.jpg,1975-1979
1977,Sheffey,data/mp_med/1977_sheffey.jpg,1975-1979
1977,The Great Gundown,data/mp_med/1977_the_great_gundown.jpg,1975-1979
1977,Fantastic Animation Festival,data/mp_med/1977_fantastic_animation_festival.jpg,1975-1979
1977,Cop Killers,data/mp_med/1977_cop_killers.jpg,1975-1979
1977,Disco 9000,data/mp_med/1977_disco_.jpg,1975-1979
1977,Alex Joseph and His Wives,data/mp_med/1977_alex_joseph_and_his_wives.jpg,1975-1979
1977,Donald Duck's Summer Magic,data/mp_med/1977_donald_ducks_summer_magic.jpg,1975-1979
1977,The Capitol Hill Girls,data/mp_med/1977_the_capitol_hill_girls.jpg,1975-1979
1977,Foes,data/mp_med/1977_foes.jpg,1975-1979
1977,Another Son of Sam,data/mp_med/1977_another_son_of_sam.jpg,1975-1979
1977,Passing Through,data/mp_med/1977_passing_through.jpg,1975-1979
1978,Grease,data/mp_med/1978_grease.jpg,1975-1979
1978,Superman,data/mp_med/1978_superman.jpg,1975-1979
1978,Every Which Way but Loose,data/mp_med/1978_every_which_way_but_loose.jpg,1975-1979
1978,Jaws 2,data/mp_med/1978_jaws_.jpg,1975-1979
1978,Heaven Can Wait,data/mp_med/1978_heaven_can_wait.jpg,1975-1979
1978,Hooper,data/mp_med/1978_hooper.jpg,1975-1979
1978,The Deer Hunter,data/mp_med/1978_the_deer_hunter.jpg,1975-1979
1978,Halloween,data/mp_med/1978_halloween.jpg,1975-1979
1978,Convoy,data/mp_med/1978_convoy.jpg,1975-1979
1978,Foul Play,data/mp_med/1978_foul_play.jpg,1975-1979
1978,Up in Smoke,data/mp_med/1978_up_in_smoke.jpg,1975-1979
1978,Midnight Express,data/mp_med/1978_midnight_express.jpg,1975-1979
1978,Coming Home,data/mp_med/1978_coming_home.jpg,1975-1979
1978,House Calls,data/mp_med/1978_house_calls.jpg,1975-1979
1978,Magic,data/mp_med/1978_magic.jpg,1975-1979
1978,Invasion of the Body Snatchers,data/mp_med/1978_invasion_of_the_body_snatchers.jpg,1975-1979
1978,An Unmarried Woman,data/mp_med/1978_an_unmarried_woman.jpg,1975-1979
1978,The Wiz,data/mp_med/1978_the_wiz.jpg,1975-1979
1978,Ice Castles,data/mp_med/1978_ice_castles.jpg,1975-1979
1978,F.I.S.T.,data/mp_med/1978_fist.jpg,1975-1979
1978,Sgt. Pepper's Lonely Hearts Club Band,data/mp_med/1978_sgt_peppers_lonely_hearts_club_band.jpg,1975-1979
1978,Eyes of Laura Mars,data/mp_med/1978_eyes_of_laura_mars.jpg,1975-1979
1978,"Same Time, Next Year",data/mp_med/1978_same_time_next_year.jpg,1975-1979
1978,The Boys from Brazil,data/mp_med/1978_the_boys_from_brazil.jpg,1975-1979
1978,Good Guys Wear Black,data/mp_med/1978_good_guys_wear_black.jpg,1975-1979
1978,The Betsy,data/mp_med/1978_the_betsy.jpg,1975-1979
1978,The One and Only,data/mp_med/1978_the_one_and_only.jpg,1975-1979
1978,Corvette Summer,data/mp_med/1978_corvette_summer.jpg,1975-1979
1978,The Buddy Holly Story,data/mp_med/1978_the_buddy_holly_story.jpg,1975-1979
1978,The Bad News Bears Go to Japan,data/mp_med/1978_the_bad_news_bears_go_to_japan.jpg,1975-1979
1978,The Other Side of the Mountain: Part II,data/mp_med/1978_the_other_side_of_the_mountain_part_ii.jpg,1975-1979
1978,Moment by Moment,data/mp_med/1978_moment_by_moment.jpg,1975-1979
1978,The Swarm,data/mp_med/1978_the_swarm.jpg,1975-1979
1978,Game of Death,data/mp_med/1978_game_of_death.jpg,1975-1979
1978,Straight Time,data/mp_med/1978_straight_time.jpg,1975-1979
1978,The Brink's Job,data/mp_med/1978_the_brinks_job.jpg,1975-1979
1978,King of the Gypsies,data/mp_med/1978_king_of_the_gypsies.jpg,1975-1979
1978,Thank God It's Friday,data/mp_med/1978_thank_god_its_friday.jpg,1975-1979
1978,Somebody Killed Her Husband,data/mp_med/1978_somebody_killed_her_husband.jpg,1975-1979
1978,Piranha,data/mp_med/1978_piranha.jpg,1975-1979
1978,Pretty Baby,data/mp_med/1978_pretty_baby.jpg,1975-1979
1978,Dawn of the Dead,data/mp_med/1978_dawn_of_the_dead.jpg,1975-1979
1978,Brass Target,data/mp_med/1978_brass_target.jpg,1975-1979
1978,The Driver,data/mp_med/1978_the_driver.jpg,1975-1979
1978,Damien: Omen II,data/mp_med/1978_damien_omen_ii.jpg,1975-1979
1978,Slow Dancing in the Big City,data/mp_med/1978_slow_dancing_in_the_big_city.jpg,1975-1979
1978,Caravans,data/mp_med/1978_caravans.jpg,1975-1979
1978,The Lord of the Rings,data/mp_med/1978_the_lord_of_the_rings.jpg,1975-1979
1978,Killer of Sheep,data/mp_med/1978_killer_of_sheep.jpg,1975-1979
1978,National Lampoon's Animal House,data/mp_med/1978_national_lampoons_animal_house.jpg,1975-1979
1978,Northern Lights,data/mp_med/1978_northern_lights.jpg,1975-1979
1978,Son Rah!,data/mp_med/1978_son_rah.jpg,1975-1979
1978,The Adventures of Pinocchio,data/mp_med/1978_the_adventures_of_pinocchio.jpg,1975-1979
1978,Four Shadows,data/mp_med/1978_four_shadows.jpg,1975-1979
1978,Borcca Morcca,data/mp_med/1978_borcca_morcca.jpg,1975-1979
1978,Bruges-La-Morte,data/mp_med/1978_brugeslamorte.jpg,1975-1979
1978,The Adventures of the Jensen Boys,data/mp_med/1978_the_adventures_of_the_jensen_boys.jpg,1975-1979
1978,Kidnapped,data/mp_med/1978_kidnapped.jpg,1975-1979
1978,Senior Year,data/mp_med/1978_senior_year.jpg,1975-1979
1978,Knocking at Heaven's Door,data/mp_med/1978_knocking_at_heavens_door.jpg,1975-1979
1978,Nite Song,data/mp_med/1978_nite_song.jpg,1975-1979
1978,Mother,data/mp_med/1978_mother.jpg,1975-1979
1978,The Fox Affair,data/mp_med/1978_the_fox_affair.jpg,1975-1979
1978,Mountain Lady,data/mp_med/1978_mountain_lady.jpg,1975-1979
1978,Wendigo,data/mp_med/1978_wendigo.jpg,1975-1979
1978,Self Portrait in Brains,data/mp_med/1978_self_portrait_in_brains.jpg,1975-1979
1978,Interview with George Maciunas,data/mp_med/1978_interview_with_george_maciunas.jpg,1975-1979
1978,Rome '78,data/mp_med/1978_rome_.jpg,1975-1979
1978,Final Reward,data/mp_med/1978_final_reward.jpg,1975-1979
1978,Moby Dick,data/mp_med/1978_moby_dick.jpg,1975-1979
1978,Bully: An Adventure with Teddy Roosevelt,data/mp_med/1978_bully_an_adventure_with_teddy_roosevelt.jpg,1975-1979
1978,Legend of the Northwest,data/mp_med/1978_legend_of_the_northwest.jpg,1975-1979
1978,Beartooth,data/mp_med/1978_beartooth.jpg,1975-1979
1978,Pilgrim's Progress,data/mp_med/1978_pilgrims_progress.jpg,1975-1979
1978,"Hey, Abbott!",data/mp_med/1978_hey_abbott.jpg,1975-1979
1978,Monique,data/mp_med/1978_monique.jpg,1975-1979
1978,Billy Boy,data/mp_med/1978_billy_boy.jpg,1975-1979
1978,The Alaska Wilderness Adventure,data/mp_med/1978_the_alaska_wilderness_adventure.jpg,1975-1979
1978,The Force on Thunder Mountain,data/mp_med/1978_the_force_on_thunder_mountain.jpg,1975-1979
1978,Surfer Girls,data/mp_med/1978_surfer_girls.jpg,1975-1979
1979,Kramer vs. Kramer,data/mp_med/1979_kramer_vs_kramer.jpg,1975-1979
1979,The Amityville Horror,data/mp_med/1979_the_amityville_horror.jpg,1975-1979
1979,Apocalypse Now,data/mp_med/1979_apocalypse_now.jpg,1975-1979
1979,Star Trek: The Motion Picture,data/mp_med/1979_star_trek_the_motion_picture.jpg,1975-1979
1979,Alien,data/mp_med/1979_alien.jpg,1975-1979
1979,The Muppet Movie,data/mp_med/1979_the_muppet_movie.jpg,1975-1979
1979,10,data/mp_med/1979_.jpg,1975-1979
1979,The Jerk,data/mp_med/1979_the_jerk.jpg,1975-1979
1979,The Electric Horseman,data/mp_med/1979_the_electric_horseman.jpg,1975-1979
1979,The China Syndrome,data/mp_med/1979_the_china_syndrome.jpg,1975-1979
1979,Manhattan,data/mp_med/1979_manhattan.jpg,1975-1979
1979,Love at First Bite,data/mp_med/1979_love_at_first_bite.jpg,1975-1979
1979,Escape from Alcatraz,data/mp_med/1979_escape_from_alcatraz.jpg,1975-1979
1979,The Main Event,data/mp_med/1979_the_main_event.jpg,1975-1979
1979,Starting Over,data/mp_med/1979_starting_over.jpg,1975-1979
1979,The In-Laws,data/mp_med/1979_the_inlaws.jpg,1975-1979
1979,All That Jazz,data/mp_med/1979_all_that_jazz.jpg,1975-1979
1979,1941,data/mp_med/1979_.jpg,1975-1979
1979,The Champ,data/mp_med/1979_the_champ.jpg,1975-1979
1979,Being There,data/mp_med/1979_being_there.jpg,1975-1979
1979,The Rose,data/mp_med/1979_the_rose.jpg,1975-1979
1979,Going in Style,data/mp_med/1979_going_in_style.jpg,1975-1979
1979,North Dallas Forty,data/mp_med/1979_north_dallas_forty.jpg,1975-1979
1979,The Warriors,data/mp_med/1979_the_warriors.jpg,1975-1979
1979,Norma Rae,data/mp_med/1979_norma_rae.jpg,1975-1979
1979,Buck Rogers in the 25th Century,data/mp_med/1979_buck_rogers_in_the_th_century.jpg,1975-1979
1979,When a Stranger Calls,data/mp_med/1979_when_a_stranger_calls.jpg,1975-1979
